,date,date_idx,total,electric,plug-in hybrid electric,fuel cell,diesel,flex fuel,gasoline,gasoline hybrid,natural gas,propane
50,201710,45,27898453,0.5460840427245196,0.5554859977361468,0.0102658021934047,2.264326269273784,3.879053795563503,89.15026220271066,3.55815069745982,0.0325860362221518,0.0037851561160039
51,201709,44,27638676,0.537909268881042,0.546100688759476,0.0096350490884585,2.2701087418225097,3.8672293853728736,89.18873320849377,3.54380940678924,0.0326860809106774,0.0037881698819436
52,201708,43,27378899,0.5295793669424034,0.5365372800418308,0.0089923265358479,2.2760009451073984,3.855180589986471,89.2279342569619,3.52919596949461,0.0327880240911075,0.0037912408384281
53,201707,42,27119122,0.521089878942246,0.5267906534732208,0.0083372905656753,2.282006032496185,3.842900961174185,89.26788632758833,3.5143025648101736,0.0328919203210192,0.0037943706289606
54,201706,41,26859345,0.5124361744487813,0.5168554929392358,0.0076695839008732,2.2881272793510044,3.8303838012431055,89.30861121147964,3.4991210694080586,0.0329978262686599,0.0037975609606265
55,201705,40,26599568,0.5036134421431205,0.50672627465228,0.0069888353074004,2.294368088985505,3.817622150855984,89.35013155100864,3.4836430426238505,0.0331058008160132,0.0038008136071984
56,201704,39,26339791,0.4946166808992524,0.4963972569106566,0.0062946589059875,2.3007319989744794,3.8046087761288616,89.39247088179249,3.46785971080788,0.0332159051679643,0.0038041304124243
57,201703,38,26080014,0.4854406903309178,0.4858624692456069,0.0055866534427473,2.3072226878405817,3.7913361549575857,89.43565367717977,3.451761950741284,0.0333282029679892,0.0038075132935128
58,201702,37,25820237,0.4760800607678388,0.4751157009132023,0.0048644015157568,2.3138439821447028,3.777796462518914,89.47970539542298,3.43534027205095,0.033442760420828,0.0038109642448285
59,201701,36,25560460,0.466529162620704,0.4641504886844759,0.0041274687544746,2.3205998640087078,3.763981555887492,89.52465252972756,3.4185847985521387,0.0335596464226387,0.003814485341813
60,201612,35,25300625,0.4567713248190509,0.4529453323781527,0.0033477433857859,2.3274840048417773,3.749855981818631,89.57072799584991,3.401449568933574,0.033643437662113,0.0037746103110101
61,201611,34,25226597,0.4472501780561207,0.4439956764679754,0.0031038669226768,2.323341511342176,3.7375473196008167,89.62361035061527,3.383647029363493,0.0337382009947675,0.0037658666367088
62,201610,33,25152569,0.4376729868030577,0.4349933400441124,0.0028585549253438,2.319174633811759,3.72516620469265,89.67680398769605,3.3657396983982037,0.0338335221344587,0.003757071494367
63,201609,32,25078541,0.4280392547556893,0.4259378565922156,0.0026117946813572,2.314983156316789,3.7127119954865,89.73031166366496,3.34772664805341,0.0339294060208686,0.0037482244282073
64,201608,31,25004513,0.4183484797324387,0.4168287540733147,0.0023635733277428,2.3107668603663667,3.7001840427765975,89.784136167739,3.329606939355308,0.0340258576521766,0.0037393249770551
65,201607,30,24930485,0.4086001535870642,0.4076655548417931,0.0021138778487462,2.306525524874466,3.687581689646231,89.83828032226408,3.3113796221774265,0.0341228820859281,0.003730372674258
66,201606,29,24856457,0.3987937621198387,0.3984477755618993,0.0018626950735577,2.302258926121289,3.6749042713529128,89.89274698320843,3.2930437350745523,0.0342204844399183,0.0037213670476045
67,201605,28,24782429,0.3889287849871374,0.3891749271227611,0.0016100116739969,2.2979668377139304,3.662151115211507,89.94753904066467,3.274598305113676,0.0343186698930923,0.003712307619241
68,201604,27,24708401,0.3790046956094002,0.3798465145518724,0.0013558141621548,2.293649030546331,3.6493215404752415,90.00265941936105,3.2560423477019014,0.0344174436864611,0.003703193905587
69,201603,26,24634373,0.3690209610774344,0.3704620369270206,0.001100088887994,2.289305272758515,3.636414858214577,90.05811107918193,3.237374866411254,0.0345168111240338,0.0036940254172493
70,201602,25,24560345,0.3589770420570232,0.3610209872866199,0.0008428220369054,2.284935329695084,3.6234303711938898,90.11389701569746,3.218594852800317,0.0346167775737678,0.0036848016589343
71,201601,24,24486317,0.3488723926918041,0.3515228525384197,0.0005839996272203,2.2805389638629605,3.610367373745917,90.17002026070315,3.1997012862326333,0.0347173484685344,0.003675522129359
72,201512,23,24412240,0.3386948514351817,0.341926836701589,0.0003031266282815,2.2760795404272613,3.59718731259401,90.2266404066157,3.180687229029372,0.034802213971352,0.0036784825972544
73,201511,22,24369512,0.3281723491221326,0.3340772683507162,0.0002913476478314,2.269290415007079,3.582697921895194,90.28614524574805,3.1607772859793006,0.034846820075839,0.0037013461738585
74,201510,21,24326784,0.3176128829852725,0.3262001257543948,0.000279527289756,2.2624774405034387,3.5681576323446618,90.34585911561511,3.140797402566652,0.0348915828742508,0.0037242900664551
75,201509,20,24284056,0.3070162579101283,0.318295263361277,0.0002676653356424,2.2556404910283523,3.553566175271544,90.4057831195909,3.120747209609465,0.0349365031937004,0.0037473146989942
76,201508,19,24241328,0.2963822774065843,0.3103625345938143,0.0002557615655379,2.248779439806268,3.538923280110726,90.46591836882864,3.100626335322884,0.034981581867132,0.0037704204984149
77,201507,18,24198600,0.285710743596737,0.3024017918391973,0.0002438157579364,2.241894159166233,3.524228674386121,90.52626598232956,3.080434405296174,0.035026819733373,0.0037936078946715
78,201506,17,24155872,0.2750014572026213,0.2944128864401997,0.0002318276897642,2.234984520533972,3.50948208369377,90.58682708701222,3.0601710424695083,0.0350722176371856,0.0038168773207607
79,201505,16,24113144,0.2642542175338064,0.286395668685925,0.0002197971363667,2.228050394423888,3.494683231684761,90.6476028177827,3.0398358671104857,0.03511777642932,0.003840229212748
80,201504,15,24070416,0.2534688224748587,0.2783499878024543,0.0002077238714943,2.221091650430969,3.4798318400479658,90.70859431760547,3.019428496790417,0.0351634969665667,0.0038636640097952
81,201503,14,24027688,0.242645068472672,0.2702756919433946,0.0001956076672878,2.2141081572226176,3.464927628492596,90.76980273757508,2.998948546360349,0.035209380111811,0.0038871821541881
82,201502,13,23984960,0.2317827505236614,0.2621726281803263,0.0001834482942644,2.2070997825303857,3.4499703147305647,90.8312292369885,2.978395627926834,0.0352554267340866,0.0039107840913639
83,201501,12,23942232,0.220881662160821,0.2540406424931477,0.0001712455213031,2.2000663931416256,3.4349596144586685,90.89287498341842,2.9577693508274416,0.0353016377086313,0.0039344702699397
84,201412,11,23899449,0.209904420809032,0.2458508562268527,0.0001506310877711,2.192966875512486,3.41985708540812,90.95494628348963,2.937063528117322,0.0353229900823236,0.0039373292664613
85,201411,10,23847043,0.2016224820829987,0.2353918680819253,0.0001467687209688,2.186094938479375,3.38958167685612,91.03872543023468,2.909232813477126,0.0352790071288922,0.0039250149379107
86,201410,9,23794637,0.1933040625919193,0.2248868095781415,0.0001428893409888,2.179192731538624,3.359172909424926,91.12287361223456,2.881279508487564,0.0352348304367912,0.00391264636649
87,201409,8,23742231,0.1849489207648599,0.2143353756435105,0.000138992835172,2.1722600542467974,3.3286299000291923,91.20739327319323,2.853202801371109,0.0351904587231082,0.0039002231930099
88,201408,7,23689825,0.1765568128932991,0.2037372585065529,0.0001350790898624,2.165296704386799,3.2979517577694217,91.29228687843832,2.8250018731670665,0.0351458906935783,0.0038877450551027
89,201407,6,23637419,0.1681274931074327,0.1930921476663759,0.000131147990396,2.158302477948206,3.2671375838453427,91.37755691516068,2.796675897651939,0.0351011250424591,0.0038752115871872
90,201406,5,23585013,0.1596607133521614,0.1823997298623494,0.0001271994210899,2.151277169107348,3.236186471468131,91.46320589265734,2.768224041258743,0.0350561604524025,0.0038626224204328
91,201405,4,23532607,0.1511562233627579,0.1716596890433771,0.0001232332652306,2.1442205702071173,3.20509750577146,91.54923634257776,2.739645462995239,0.0350109955943257,0.0038499771827235
92,201404,3,23480201,0.1426137706402087,0.1608717063367558,0.0001192494050625,2.1371324717365066,3.1738697637213584,91.63565081917314,2.7109393143610654,0.0349656291272804,0.0038372754986211
93,201403,2,23427795,0.1340331004262245,0.150035460016617,0.0001152477217766,2.130012662309876,3.142502314024858,91.72245189954924,2.682104739263768,0.0349200596983198,0.0038245169893282
94,201402,1,23375389,0.125413955677914,0.139150625471944,0.0001112280954982,2.1228609286459363,3.110994217037415,91.8096421839226,2.6531408739336912,0.0348742859423644,0.0038117012726504
95,201401,0,23322983,0.1167560770421176,0.1282168751741576,0.0001071904052753,2.115677055546454,3.0793445246690787,91.89722429588016,2.624046846837731,0.0348283064820653,0.0037988279629582
