date,demand
20180419T19Z,28178
20180419T18Z,28704
20180419T17Z,29455
20180419T16Z,30052
20180419T15Z,30170
20180419T14Z,29102
20180419T13Z,26724
20180419T12Z,25204
20180419T11Z,24700
20180419T10Z,24844
20180419T09Z,25355
20180419T08Z,26294
20180419T07Z,27611
20180419T06Z,29507
20180419T05Z,31722
20180419T04Z,32888
20180419T03Z,32061
20180419T02Z,30449
20180419T01Z,29594
20180419T00Z,28910
20180418T23Z,28478
20180418T22Z,28495
20180418T21Z,28346
20180418T20Z,28443
20180418T19Z,28838
20180418T18Z,29246
20180418T17Z,29634
20180418T16Z,29918
20180418T15Z,29975
20180418T14Z,28660
20180418T13Z,26388
20180418T12Z,24606
20180418T11Z,24047
20180418T10Z,24209
20180418T09Z,24776
20180418T08Z,25727
20180418T07Z,27204
20180418T06Z,29315
20180418T05Z,31755
20180418T04Z,33086
20180418T03Z,32057
20180418T02Z,30127
20180418T01Z,28868
20180418T00Z,27950
20180417T23Z,27250
20180417T22Z,26948
20180417T21Z,26876
20180417T20Z,26878
20180417T19Z,27337
20180417T18Z,27951
20180417T17Z,28593
20180417T16Z,29292
20180417T15Z,30155
20180417T14Z,29230
20180417T13Z,26617
20180417T12Z,24822
20180417T11Z,24229
20180417T10Z,24304
20180417T09Z,24813
20180417T08Z,25753
20180417T07Z,27104
20180417T06Z,29416
20180417T05Z,31786
20180417T04Z,33247
20180417T03Z,32455
20180417T02Z,30683
20180417T01Z,29637
20180417T00Z,28760
20180416T23Z,28572
20180416T22Z,28731
20180416T21Z,28828
20180416T20Z,28779
20180416T19Z,29292
20180416T18Z,29657
20180416T17Z,29805
20180416T16Z,29687
20180416T15Z,29457
20180416T14Z,28004
20180416T13Z,25353
20180416T12Z,23503
20180416T11Z,22787
20180416T10Z,22778
20180416T09Z,23265
20180416T08Z,24196
20180416T07Z,25712
20180416T06Z,27893
20180416T05Z,29937
20180416T04Z,31211
20180416T03Z,30638
20180416T02Z,29195
20180416T01Z,28056
20180416T00Z,26871
20180415T23Z,25557
20180415T22Z,24707
20180415T21Z,24404
20180415T20Z,23700
20180415T19Z,23465
20180415T18Z,23490
20180415T17Z,23617
20180415T16Z,23363
20180415T15Z,23042
20180415T14Z,22962
20180415T13Z,22733
20180415T12Z,22342
20180415T11Z,22384
20180415T10Z,22841
20180415T09Z,23582
20180415T08Z,24717
20180415T07Z,26345
20180415T06Z,28370
20180415T05Z,30139
20180415T04Z,31492
20180415T03Z,31084
20180415T02Z,30027
20180415T01Z,29013
20180415T00Z,28311
20180414T23Z,27328
20180414T22Z,26457
20180414T21Z,25909
20180414T20Z,25731
20180414T19Z,25712
20180414T18Z,25790
20180414T17Z,25826
20180414T16Z,25602
20180414T15Z,25421
20180414T14Z,25304
20180414T13Z,24891
20180414T12Z,24094
20180414T11Z,24008
20180414T10Z,24390
20180414T09Z,25088
20180414T08Z,25852
20180414T07Z,27254
20180414T06Z,29464
20180414T05Z,31495
20180414T04Z,32733
20180414T03Z,32106
20180414T02Z,30819
20180414T01Z,30135
20180414T00Z,29603
20180413T23Z,28758
20180413T22Z,28285
20180413T21Z,28129
20180413T20Z,28086
20180413T19Z,28443
20180413T18Z,28905
20180413T17Z,29127
20180413T16Z,29532
20180413T15Z,30091
20180413T14Z,29095
20180413T13Z,26468
20180413T12Z,24736
20180413T11Z,24603
20180413T10Z,24808
20180413T09Z,25410
20180413T08Z,26228
20180413T07Z,27240
20180413T06Z,29554
20180413T05Z,31964
20180413T04Z,33352
20180413T03Z,32498
20180413T02Z,30485
20180413T01Z,29548
20180413T00Z,28977
20180412T23Z,28398
20180412T22Z,28398
20180412T21Z,28462
20180412T20Z,28666
20180412T19Z,28856
20180412T18Z,28994
20180412T17Z,29596
20180412T16Z,29756
20180412T15Z,29637
20180412T14Z,28607
20180412T13Z,26253
20180412T12Z,24831
20180412T11Z,24742
20180412T10Z,24943
20180412T09Z,25511
20180412T08Z,26358
20180412T07Z,27487
20180412T06Z,29835
20180412T05Z,32543
20180412T04Z,34321
20180412T03Z,34497
20180412T02Z,33578
20180412T01Z,33192
20180412T00Z,33026
20180411T23Z,32469
20180411T22Z,31729
20180411T21Z,31144
20180411T20Z,30802
20180411T19Z,30776
20180411T18Z,30692
20180411T17Z,30584
20180411T16Z,30154
20180411T15Z,29777
20180411T14Z,28531
20180411T13Z,26044
20180411T12Z,24750
20180411T11Z,24750
20180411T10Z,25051
20180411T09Z,25824
20180411T08Z,26730
20180411T07Z,28194
20180411T06Z,30889
20180411T05Z,33800
20180411T04Z,35938
20180411T03Z,36114
20180411T02Z,35725
20180411T01Z,35875
20180411T00Z,35602
20180410T23Z,35137
20180410T22Z,34430
20180410T21Z,33720
20180410T20Z,32872
20180410T19Z,32126
20180410T18Z,31547
20180410T17Z,30946
20180410T16Z,30142
20180410T15Z,29617
20180410T14Z,28520
20180410T13Z,26204
20180410T12Z,24901
20180410T11Z,24904
20180410T10Z,25075
20180410T09Z,25743
20180410T08Z,26881
20180410T07Z,28450
20180410T06Z,31190
20180410T05Z,34234
20180410T04Z,36595
20180410T03Z,36760
20180410T02Z,36006
20180410T01Z,35647
20180410T00Z,35252
20180409T23Z,34205
20180409T22Z,33037
20180409T21Z,32076
20180409T20Z,31184
20180409T19Z,30897
20180409T18Z,30552
20180409T17Z,30207
20180409T16Z,29591
20180409T15Z,29307
20180409T14Z,28114
20180409T13Z,25660
20180409T12Z,24134
20180409T11Z,23830
20180409T10Z,23867
20180409T09Z,24192
20180409T08Z,25214
20180409T07Z,26376
20180409T06Z,28071
20180409T05Z,30153
20180409T04Z,31430
20180409T03Z,30685
20180409T02Z,29003
20180409T01Z,27717
20180409T00Z,26177
20180408T23Z,24807
20180408T22Z,24154
20180408T21Z,23803
20180408T20Z,23611
20180408T19Z,23696
20180408T18Z,23953
20180408T17Z,24224
20180408T16Z,24368
20180408T15Z,24234
20180408T14Z,24349
20180408T13Z,23868
20180408T12Z,23470
20180408T11Z,23496
20180408T10Z,23905
20180408T09Z,24632
20180408T08Z,25365
20180408T07Z,26541
20180408T06Z,28164
20180408T05Z,29709
20180408T04Z,30663
20180408T03Z,30051
20180408T02Z,28555
20180408T01Z,27747
20180408T00Z,26614
20180407T23Z,26261
20180407T22Z,26166
20180407T21Z,26361
20180407T20Z,26847
20180407T19Z,27314
20180407T18Z,27513
20180407T17Z,27385
20180407T16Z,26525
20180407T15Z,25374
20180407T14Z,24949
20180407T13Z,24099
20180407T12Z,23510
20180407T11Z,23396
20180407T10Z,23969
20180407T09Z,24687
20180407T08Z,25726
20180407T07Z,27287
20180407T06Z,29428
20180407T05Z,31337
20180407T04Z,32493
20180407T03Z,32414
20180407T02Z,31265
20180407T01Z,30881
20180407T00Z,30892
20180406T23Z,30885
20180406T22Z,30669
20180406T21Z,30499
20180406T20Z,30706
20180406T19Z,30658
20180406T18Z,30647
20180406T17Z,30281
20180406T16Z,30189
20180406T15Z,29525
20180406T14Z,28208
20180406T13Z,25836
20180406T12Z,24394
20180406T11Z,23870
20180406T10Z,24115
20180406T09Z,24898
20180406T08Z,25954
20180406T07Z,27469
20180406T06Z,29679
20180406T05Z,31818
20180406T04Z,33399
20180406T03Z,33344
20180406T02Z,31698
20180406T01Z,31112
20180406T00Z,30729
20180405T23Z,30329
20180405T22Z,29962
20180405T21Z,29609
20180405T20Z,29364
20180405T19Z,29546
20180405T18Z,29976
20180405T17Z,30529
20180405T16Z,30789
20180405T15Z,30176
20180405T14Z,28720
20180405T13Z,26182
20180405T12Z,24534
20180405T11Z,24036
20180405T10Z,24317
20180405T09Z,24844
20180405T08Z,25848
20180405T07Z,27604
20180405T06Z,29909
20180405T05Z,32305
20180405T04Z,33914
20180405T03Z,33940
20180405T02Z,32441
20180405T01Z,31825
20180405T00Z,31337
20180404T23Z,30611
20180404T22Z,30105
20180404T21Z,29376
20180404T20Z,29354
20180404T19Z,29606
20180404T18Z,29896
20180404T17Z,30243
20180404T16Z,30368
20180404T15Z,29961
20180404T14Z,28723
20180404T13Z,26109
20180404T12Z,24398
20180404T11Z,23874
20180404T10Z,24096
20180404T09Z,24753
20180404T08Z,25718
20180404T07Z,27522
20180404T06Z,29867
20180404T05Z,32392
20180404T04Z,33866
20180404T03Z,33730
20180404T02Z,32093
20180404T01Z,31074
20180404T00Z,30163
20180403T23Z,29404
20180403T22Z,29286
20180403T21Z,28815
20180403T20Z,28257
20180403T19Z,28471
20180403T18Z,29140
20180403T17Z,29496
20180403T16Z,29610
20180403T15Z,29651
20180403T14Z,28468
20180403T13Z,25928
20180403T12Z,24048
20180403T11Z,23455
20180403T10Z,23706
20180403T09Z,24280
20180403T08Z,25359
20180403T07Z,26984
20180403T06Z,29395
20180403T05Z,31881
20180403T04Z,33347
20180403T03Z,33233
20180403T02Z,31511
20180403T01Z,30419
20180403T00Z,29906
20180402T23Z,29905
20180402T22Z,29462
20180402T21Z,29303
20180402T20Z,29417
20180402T19Z,29816
20180402T18Z,30051
20180402T17Z,29757
20180402T16Z,29624
20180402T15Z,28949
20180402T14Z,27308
20180402T13Z,24740
20180402T12Z,23068
20180402T11Z,22296
20180402T10Z,22345
20180402T09Z,22865
20180402T08Z,23753
20180402T07Z,25087
20180402T06Z,27067
20180402T05Z,29040
20180402T04Z,29976
20180402T03Z,29283
20180402T02Z,27147
20180402T01Z,25548
20180402T00Z,24572
20180401T23Z,23820
20180401T22Z,23326
20180401T21Z,23040
20180401T20Z,23124
20180401T19Z,23426
20180401T18Z,23787
20180401T17Z,24302
20180401T16Z,24120
20180401T15Z,23499
20180401T14Z,23346
20180401T13Z,22632
20180401T12Z,22241
20180401T11Z,22271
20180401T10Z,22731
20180401T09Z,23504
20180401T08Z,24645
20180401T07Z,26354
20180401T06Z,28304
20180401T05Z,30139
20180401T04Z,31196
20180401T03Z,31021
20180401T02Z,29315
20180401T01Z,28266
20180401T00Z,27260
20180331T23Z,26824
20180331T22Z,26054
20180331T21Z,25567
20180331T20Z,25597
20180331T19Z,25695
20180331T18Z,25779
20180331T17Z,25714
20180331T16Z,25552
20180331T15Z,25004
20180331T14Z,24911
20180331T13Z,24002
20180331T12Z,23458
20180331T11Z,23459
20180331T10Z,24008
20180331T09Z,24651
20180331T08Z,25694
20180331T07Z,27663
20180331T06Z,29957
20180331T05Z,32038
20180331T04Z,33449
20180331T03Z,33653
20180331T02Z,32396
20180331T01Z,32060
20180331T00Z,31594
20180330T23Z,31089
20180330T22Z,30392
20180330T21Z,29922
20180330T20Z,29487
20180330T19Z,29367
20180330T18Z,29258
20180330T17Z,28763
20180330T16Z,28846
20180330T15Z,28638
20180330T14Z,27686
20180330T13Z,25495
20180330T12Z,24357
20180330T11Z,24009
20180330T10Z,24277
20180330T09Z,24774
20180330T08Z,25851
20180330T07Z,27717
20180330T06Z,30093
20180330T05Z,32573
20180330T04Z,34117
20180330T03Z,34093
20180330T02Z,32572
20180330T01Z,31914
20180330T00Z,31153
20180329T23Z,30852
20180329T22Z,30347
20180329T21Z,29847
20180329T20Z,29235
20180329T19Z,29406
20180329T18Z,29418
20180329T17Z,29123
20180329T16Z,29643
20180329T15Z,29722
20180329T14Z,28465
20180329T13Z,25773
20180329T12Z,24062
20180329T11Z,23543
20180329T10Z,23827
20180329T09Z,24534
20180329T08Z,25622
20180329T07Z,27369
20180329T06Z,29669
20180329T05Z,32059
20180329T04Z,33679
20180329T03Z,33481
20180329T02Z,31821
20180329T01Z,31046
20180329T00Z,30348
20180328T23Z,29903
20180328T22Z,29372
20180328T21Z,29053
20180328T20Z,28935
20180328T19Z,28967
20180328T18Z,29427
20180328T17Z,29805
20180328T16Z,30059
20180328T15Z,30532
20180328T14Z,29293
20180328T13Z,26477
20180328T12Z,24814
20180328T11Z,24063
20180328T10Z,23967
20180328T09Z,24535
20180328T08Z,25554
20180328T07Z,27220
20180328T06Z,29445
20180328T05Z,31743
20180328T04Z,33138
20180328T03Z,32839
20180328T02Z,30893
20180328T01Z,29926
20180328T00Z,29244
20180327T23Z,28690
20180327T22Z,28409
20180327T21Z,28290
20180327T20Z,28289
20180327T19Z,28671
20180327T18Z,29364
20180327T17Z,30169
20180327T16Z,30623
20180327T15Z,31123
20180327T14Z,29952
20180327T13Z,27026
20180327T12Z,25227
20180327T11Z,24800
20180327T10Z,24796
20180327T09Z,25263
20180327T08Z,26097
20180327T07Z,27665
20180327T06Z,29548
20180327T05Z,31866
20180327T04Z,33250
20180327T03Z,32804
20180327T02Z,30701
20180327T01Z,29541
20180327T00Z,28384
20180326T23Z,27791
20180326T22Z,27520
20180326T21Z,27805
20180326T20Z,28100
20180326T19Z,28805
20180326T18Z,29665
20180326T17Z,30522
20180326T16Z,31009
20180326T15Z,31397
20180326T14Z,29770
20180326T13Z,26758
20180326T12Z,24853
20180326T11Z,24232
20180326T10Z,24191
20180326T09Z,24537
20180326T08Z,25406
20180326T07Z,26641
20180326T06Z,28500
20180326T05Z,30170
20180326T04Z,31444
20180326T03Z,30441
20180326T02Z,27623
20180326T01Z,25429
20180326T00Z,23642
20180325T23Z,22735
20180325T22Z,22465
20180325T21Z,22850
20180325T20Z,23575
20180325T19Z,23986
20180325T18Z,24616
20180325T17Z,24998
20180325T16Z,25046
20180325T15Z,25132
20180325T14Z,24808
20180325T13Z,23826
20180325T12Z,23306
20180325T11Z,23214
20180325T10Z,23580
20180325T09Z,24172
20180325T08Z,25060
20180325T07Z,26474
20180325T06Z,28309
20180325T05Z,29946
20180325T04Z,30718
20180325T03Z,30255
20180325T02Z,27768
20180325T01Z,25989
20180325T00Z,24595
20180324T23Z,23746
20180324T22Z,23721
20180324T21Z,23932
20180324T20Z,24532
20180324T19Z,25072
20180324T18Z,25915
20180324T17Z,26597
20180324T16Z,26919
20180324T15Z,26538
20180324T14Z,25955
20180324T13Z,24565
20180324T12Z,23802
20180324T11Z,23641
20180324T10Z,23929
20180324T09Z,24460
20180324T08Z,25548
20180324T07Z,27066
20180324T06Z,29114
20180324T05Z,30910
20180324T04Z,32124
20180324T03Z,31928
20180324T02Z,29887
20180324T01Z,28720
20180324T00Z,28198
20180323T23Z,27768
20180323T22Z,27715
20180323T21Z,28068
20180323T20Z,28283
20180323T19Z,28781
20180323T18Z,29647
20180323T17Z,30598
20180323T16Z,30913
20180323T15Z,31343
20180323T14Z,29813
20180323T13Z,26628
20180323T12Z,25043
20180323T11Z,24347
20180323T10Z,24503
20180323T09Z,24947
20180323T08Z,25798
20180323T07Z,27327
20180323T06Z,29434
20180323T05Z,31634
20180323T04Z,32969
20180323T03Z,32908
20180323T02Z,31090
20180323T01Z,29941
20180323T00Z,29739
20180322T23Z,30215
20180322T22Z,30319
20180322T21Z,30875
20180322T20Z,31237
20180322T19Z,32262
20180322T18Z,32716
20180322T17Z,32438
20180322T16Z,31827
20180322T15Z,31219
20180322T14Z,29178
20180322T13Z,26209
20180322T12Z,24954
20180322T11Z,24600
20180322T10Z,24846
20180322T09Z,25410
20180322T08Z,26190
20180322T07Z,27440
20180322T06Z,29622
20180322T05Z,32009
20180322T04Z,33546
20180322T03Z,33952
20180322T02Z,32256
20180322T01Z,31379
20180322T00Z,30714
20180321T23Z,30958
20180321T22Z,31097
20180321T21Z,31244
20180321T20Z,31513
20180321T19Z,31872
20180321T18Z,31802
20180321T17Z,31354
20180321T16Z,30998
20180321T15Z,30804
20180321T14Z,29091
20180321T13Z,26129
20180321T12Z,24827
20180321T11Z,24215
20180321T10Z,24412
20180321T09Z,25000
20180321T08Z,25926
20180321T07Z,27171
20180321T06Z,29276
20180321T05Z,31763
20180321T04Z,33431
20180321T03Z,33778
20180321T02Z,32530
20180321T01Z,31835
20180321T00Z,31141
20180320T23Z,31097
20180320T22Z,31563
20180320T21Z,31315
20180320T20Z,31077
20180320T19Z,31308
20180320T18Z,30777
20180320T17Z,30789
20180320T16Z,30948
20180320T15Z,30804
20180320T14Z,29040
20180320T13Z,25958
20180320T12Z,24430
20180320T11Z,23948
20180320T10Z,24066
20180320T09Z,24657
20180320T08Z,25585
20180320T07Z,26886
20180320T06Z,29072
20180320T05Z,31526
20180320T04Z,33147
20180320T03Z,33223
20180320T02Z,30946
20180320T01Z,29628
20180320T00Z,29031
20180319T23Z,28722
20180319T22Z,28257
20180319T21Z,28145
20180319T20Z,28247
20180319T19Z,28808
20180319T18Z,29626
20180319T17Z,30223
20180319T16Z,31173
20180319T15Z,31754
20180319T14Z,29961
20180319T13Z,26430
20180319T12Z,24433
20180319T11Z,24007
20180319T10Z,24006
20180319T09Z,24458
20180319T08Z,25292
20180319T07Z,26382
20180319T06Z,28140
20180319T05Z,30135
20180319T04Z,31352
20180319T03Z,31238
20180319T02Z,28924
20180319T01Z,27121
20180319T00Z,25418
20180318T23Z,24811
20180318T22Z,24042
20180318T21Z,23880
20180318T20Z,24271
20180318T19Z,24900
20180318T18Z,25147
20180318T17Z,25530
20180318T16Z,25910
20180318T15Z,26259
20180318T14Z,26030
20180318T13Z,24962
20180318T12Z,24445
20180318T11Z,24325
20180318T10Z,24585
20180318T09Z,25227
20180318T08Z,25958
20180318T07Z,27233
20180318T06Z,28868
20180318T05Z,30279
20180318T04Z,31053
20180318T03Z,30672
20180318T02Z,28291
20180318T01Z,26921
20180318T00Z,26137
20180317T23Z,25792
20180317T22Z,25484
20180317T21Z,25748
20180317T20Z,26153
20180317T19Z,26744
20180317T18Z,27312
20180317T17Z,27674
20180317T16Z,27927
20180317T15Z,27737
20180317T14Z,26928
20180317T13Z,25469
20180317T12Z,24721
20180317T11Z,24594
20180317T10Z,24940
20180317T09Z,25606
20180317T08Z,26512
20180317T07Z,28165
20180317T06Z,30196
20180317T05Z,32060
20180317T04Z,33141
20180317T03Z,33099
20180317T02Z,31118
20180317T01Z,29738
20180317T00Z,29553
20180316T23Z,29675
20180316T22Z,29769
20180316T21Z,30159
20180316T20Z,30448
20180316T19Z,31080
20180316T18Z,31598
20180316T17Z,31686
20180316T16Z,32164
20180316T15Z,32161
20180316T14Z,30133
20180316T13Z,27004
20180316T12Z,25239
20180316T11Z,24527
20180316T10Z,24730
20180316T09Z,25300
20180316T08Z,26363
20180316T07Z,27797
20180316T06Z,30034
20180316T05Z,32302
20180316T04Z,33774
20180316T03Z,33876
20180316T02Z,31653
20180316T01Z,30134
20180316T00Z,29923
20180315T23Z,29439
20180315T22Z,29491
20180315T21Z,29767
20180315T20Z,30109
20180315T19Z,30093
20180315T18Z,30402
20180315T17Z,30989
20180315T16Z,31580
20180315T15Z,31991
20180315T14Z,29869
20180315T13Z,26692
20180315T12Z,25327
20180315T11Z,24767
20180315T10Z,25018
20180315T09Z,25652
20180315T08Z,26484
20180315T07Z,27712
20180315T06Z,29958
20180315T05Z,32175
20180315T04Z,33615
20180315T03Z,33714
20180315T02Z,31442
20180315T01Z,30088
20180315T00Z,29484
20180314T23Z,29461
20180314T22Z,29822
20180314T21Z,30319
20180314T20Z,30414
20180314T19Z,31236
20180314T18Z,31352
20180314T17Z,31198
20180314T16Z,31356
20180314T15Z,31446
20180314T14Z,29445
20180314T13Z,26440
20180314T12Z,24754
20180314T11Z,24397
20180314T10Z,24592
20180314T09Z,25251
20180314T08Z,26273
20180314T07Z,27208
20180314T06Z,29443
20180314T05Z,31763
20180314T04Z,33343
20180314T03Z,33780
20180314T02Z,32150
20180314T01Z,31172
20180314T00Z,31090
20180313T23Z,30498
20180313T22Z,31135
20180313T21Z,31449
20180313T20Z,31458
20180313T19Z,31634
20180313T18Z,31988
20180313T17Z,32014
20180313T16Z,31597
20180313T15Z,30997
20180313T14Z,28969
20180313T13Z,25998
20180313T12Z,24548
20180313T11Z,24117
20180313T10Z,24336
20180313T09Z,24981
20180313T08Z,25892
20180313T07Z,27191
20180313T06Z,29455
20180313T05Z,31948
20180313T04Z,33675
20180313T03Z,34254
20180313T02Z,32602
20180313T01Z,31452
20180313T00Z,30715
20180312T23Z,30271
20180312T22Z,30254
20180312T21Z,30042
20180312T20Z,29623
20180312T19Z,29756
20180312T18Z,29656
20180312T17Z,30091
20180312T16Z,30555
20180312T15Z,30630
20180312T14Z,28620
20180312T13Z,25700
20180312T12Z,23964
20180312T11Z,23276
20180312T10Z,23287
20180312T09Z,23815
20180312T08Z,24752
20180312T07Z,26951
20180312T06Z,28826
20180312T05Z,30126
20180312T04Z,30881
20180312T03Z,30933
20180312T02Z,29188
20180312T01Z,27803
20180312T00Z,27306
20180311T23Z,26949
20180311T22Z,26917
20180311T21Z,26973
20180311T20Z,27295
20180311T19Z,27466
20180311T18Z,27127
20180311T17Z,26378
20180311T16Z,25346
20180311T15Z,24575
20180311T14Z,23767
20180311T13Z,23324
20180311T12Z,23210
20180311T11Z,23466
20180311T10Z,24074
20180311T09Z,25529
20180311T08Z,26111
20180311T07Z,27940
20180311T06Z,29521
20180311T05Z,30688
20180311T04Z,31369
20180311T03Z,31453
20180311T02Z,29840
20180311T01Z,28525
20180311T00Z,28120
20180310T23Z,27798
20180310T22Z,27721
20180310T21Z,27824
20180310T20Z,28157
20180310T19Z,28294
20180310T18Z,27879
20180310T17Z,26953
20180310T16Z,25672
20180310T15Z,24764
20180310T14Z,23883
20180310T13Z,23434
20180310T12Z,23329
20180310T11Z,23664
20180310T10Z,24341
20180310T09Z,25430
20180310T08Z,26566
20180310T07Z,28558
20180310T06Z,30324
20180310T05Z,31780
20180310T04Z,32746
20180310T03Z,33195
20180310T02Z,31474
20180310T01Z,30209
20180310T00Z,29819
20180309T23Z,29388
20180309T22Z,29438
20180309T21Z,28993
20180309T20Z,28887
20180309T19Z,29084
20180309T18Z,29268
20180309T17Z,29385
20180309T16Z,29386
20180309T15Z,28643
20180309T14Z,26663
20180309T13Z,24738
20180309T12Z,23981
20180309T11Z,24096
20180309T10Z,24610
20180309T09Z,25500
20180309T08Z,26493
20180309T07Z,28536
20180309T06Z,30970
20180309T05Z,32687
20180309T04Z,33670
20180309T03Z,33793
20180309T02Z,31738
20180309T01Z,30381
20180309T00Z,30001
20180308T23Z,29485
20180308T22Z,29029
20180308T21Z,28883
20180308T20Z,29097
20180308T19Z,29322
20180308T18Z,29632
20180308T17Z,29787
20180308T16Z,30208
20180308T15Z,29191
20180308T14Z,26739
20180308T13Z,24845
20180308T12Z,24128
20180308T11Z,24212
20180308T10Z,24709
20180308T09Z,25582
20180308T08Z,26594
20180308T07Z,28706
20180308T06Z,30954
20180308T05Z,32651
20180308T04Z,33624
20180308T03Z,33799
20180308T02Z,31648
20180308T01Z,30060
20180308T00Z,29369
20180307T23Z,29236
20180307T22Z,28985
20180307T21Z,29106
20180307T20Z,29596
20180307T19Z,30182
20180307T18Z,30999
20180307T17Z,31381
20180307T16Z,30871
20180307T15Z,29503
20180307T14Z,27039
20180307T13Z,25034
20180307T12Z,24223
20180307T11Z,24240
20180307T10Z,24700
20180307T09Z,25620
20180307T08Z,26882
20180307T07Z,28780
20180307T06Z,31064
20180307T05Z,32764
20180307T04Z,33772
20180307T03Z,33976
20180307T02Z,31575
20180307T01Z,29896
20180307T00Z,29271
20180306T23Z,28810
20180306T22Z,28307
20180306T21Z,27945
20180306T20Z,28110
20180306T19Z,28614
20180306T18Z,29546
20180306T17Z,30147
20180306T16Z,30937
20180306T15Z,30460
20180306T14Z,27780
20180306T13Z,25886
20180306T12Z,24933
20180306T11Z,24938
20180306T10Z,25418
20180306T09Z,26311
20180306T08Z,27582
20180306T07Z,29541
20180306T06Z,31904
20180306T05Z,33594
20180306T04Z,34369
20180306T03Z,34433
20180306T02Z,31875
20180306T01Z,29904
20180306T00Z,28909
20180305T23Z,28193
20180305T22Z,27869
20180305T21Z,27875
20180305T20Z,28289
20180305T19Z,28936
20180305T18Z,29783
20180305T17Z,30541
20180305T16Z,31561
20180305T15Z,30923
20180305T14Z,27992
20180305T13Z,25651
20180305T12Z,24891
20180305T11Z,24840
20180305T10Z,25089
20180305T09Z,25650
20180305T08Z,26664
20180305T07Z,28574
20180305T06Z,30279
20180305T05Z,31234
20180305T04Z,31740
20180305T03Z,31379
20180305T02Z,28305
20180305T01Z,26160
20180305T00Z,24733
20180304T23Z,23942
20180304T22Z,23593
20180304T21Z,23802
20180304T20Z,24389
20180304T19Z,24916
20180304T18Z,25460
20180304T17Z,26115
20180304T16Z,26067
20180304T15Z,25974
20180304T14Z,25430
20180304T13Z,24818
20180304T12Z,24610
20180304T11Z,24755
20180304T10Z,25257
20180304T09Z,26033
20180304T08Z,27075
20180304T07Z,28676
20180304T06Z,30299
20180304T05Z,31359
20180304T04Z,31833
20180304T03Z,31872
20180304T02Z,29572
20180304T01Z,27670
20180304T00Z,26809
20180303T23Z,27034
20180303T22Z,26837
20180303T21Z,26806
20180303T20Z,27354
20180303T19Z,27831
20180303T18Z,27953
20180303T17Z,27460
20180303T16Z,26854
20180303T15Z,26310
20180303T14Z,25437
20180303T13Z,24895
20180303T12Z,24805
20180303T11Z,25106
20180303T10Z,25648
20180303T09Z,26391
20180303T08Z,27903
20180303T07Z,29935
20180303T06Z,31857
20180303T05Z,33329
20180303T04Z,34169
20180303T03Z,34519
20180303T02Z,33016
20180303T01Z,31523
20180303T00Z,30795
20180302T23Z,30295
20180302T22Z,30776
20180302T21Z,31018
20180302T20Z,30681
20180302T19Z,30815
20180302T18Z,31213
20180302T17Z,31586
20180302T16Z,31698
20180302T15Z,30400
20180302T14Z,27556
20180302T13Z,25563
20180302T12Z,24748
20180302T11Z,24822
20180302T10Z,25344
20180302T09Z,26068
20180302T08Z,27546
20180302T07Z,29716
20180302T06Z,32101
20180302T05Z,33727
20180302T04Z,34484
20180302T03Z,34492
20180302T02Z,32301
20180302T01Z,30535
20180302T00Z,30159
20180301T23Z,29676
20180301T22Z,29705
20180301T21Z,30064
20180301T20Z,30762
20180301T19Z,31584
20180301T18Z,32072
20180301T17Z,31999
20180301T16Z,32173
20180301T15Z,30978
20180301T14Z,28092
20180301T13Z,26479
20180301T12Z,26037
20180301T11Z,25801
20180301T10Z,26012
20180301T09Z,26606
20180301T08Z,28070
20180301T07Z,30219
20180301T06Z,32694
20180301T05Z,34286
20180301T04Z,35113
20180301T03Z,35286
20180301T02Z,32745
20180301T01Z,30547
20180301T00Z,29606
20180228T23Z,29161
20180228T22Z,29078
20180228T21Z,29091
20180228T20Z,29638
20180228T19Z,30353
20180228T18Z,30983
20180228T17Z,31858
20180228T16Z,33075
20180228T15Z,32521
20180228T14Z,29539
20180228T13Z,27377
20180228T12Z,26799
20180228T11Z,26909
20180228T10Z,27317
20180228T09Z,27737
20180228T08Z,29310
20180228T07Z,31342
20180228T06Z,33893
20180228T05Z,35339
20180228T04Z,36033
20180228T03Z,36026
20180228T02Z,33101
20180228T01Z,30861
20180228T00Z,30062
20180227T23Z,29571
20180227T22Z,29834
20180227T21Z,29987
20180227T20Z,30432
20180227T19Z,30482
20180227T18Z,31713
20180227T17Z,32199
20180227T16Z,32513
20180227T15Z,31396
20180227T14Z,28311
20180227T13Z,26084
20180227T12Z,25323
20180227T11Z,25324
20180227T10Z,25823
20180227T09Z,26803
20180227T08Z,28336
20180227T07Z,30505
20180227T06Z,32950
20180227T05Z,34692
20180227T04Z,35609
20180227T03Z,35848
20180227T02Z,33494
20180227T01Z,31488
20180227T00Z,30821
20180226T23Z,30189
20180226T22Z,30235
20180226T21Z,29774
20180226T20Z,30018
20180226T19Z,30491
20180226T18Z,31019
20180226T17Z,31868
20180226T16Z,32150
20180226T15Z,30977
20180226T14Z,27859
20180226T13Z,25648
20180226T12Z,24818
20180226T11Z,24701
20180226T10Z,25027
20180226T09Z,25632
20180226T08Z,26509
20180226T07Z,28318
20180226T06Z,30239
20180226T05Z,31548
20180226T04Z,32113
20180226T03Z,31961
20180226T02Z,28946
20180226T01Z,26628
20180226T00Z,25499
20180225T23Z,24606
20180225T22Z,24286
20180225T21Z,24377
20180225T20Z,24766
