,date,demand,emissions
16469,20210110T18Z,25006,120577
16470,20210110T17Z,25624,102651
16471,20210110T16Z,25975,73686
16472,20210110T15Z,25515,48636
16473,20210110T14Z,24544,41667
16474,20210110T13Z,24041,44936
16475,20210110T12Z,23913,48364
16476,20210110T11Z,24115,48973
16477,20210110T10Z,24624,54871
16560,20210106T23Z,29378,102421
16561,20210106T22Z,29305,109476
16562,20210106T21Z,29165,113233
16563,20210106T20Z,29276,116677
16564,20210106T19Z,29956,119497
16565,20210106T18Z,30849,119752
16566,20210106T17Z,31461,105668
16567,20210106T16Z,31270,85599
16568,20210106T15Z,29602,74060
16569,20210106T14Z,27086,71924
16570,20210106T13Z,25340,68192
16571,20210106T12Z,24659,68200
16572,20210106T11Z,24693,73096
16573,20210106T10Z,25129,78785
16632,20210103T23Z,24350,97153
16633,20210103T22Z,23828,103702
16634,20210103T21Z,23489,107959
16635,20210103T20Z,23696,111610
16636,20210103T19Z,24071,113504
16637,20210103T18Z,24591,110674
16638,20210103T17Z,25177,94403
16639,20210103T16Z,25150,68389
16640,20210103T15Z,24756,49590
16641,20210103T14Z,23963,44124
16642,20210103T13Z,23454,41828
16643,20210103T12Z,23322,42390
16644,20210103T11Z,23584,46127
16645,20210103T10Z,24273,49975
16728,20201230T23Z,26784,96087
16729,20201230T22Z,26272,105153
16730,20201230T21Z,26166,109343
16731,20201230T20Z,26795,110538
16732,20201230T19Z,27969,111807
16733,20201230T18Z,28967,109556
16734,20201230T17Z,30236,96951
16735,20201230T16Z,30693,73910
16736,20201230T15Z,29756,55938
16737,20201230T14Z,27601,50010
16738,20201230T13Z,26109,48493
16739,20201230T12Z,25625,49487
16740,20201230T11Z,25651,52733
16741,20201230T10Z,26165,58372
16800,20201227T23Z,24499,95446
16801,20201227T22Z,24259,100827
16802,20201227T21Z,24686,107166
16803,20201227T20Z,25041,113030
16804,20201227T19Z,25745,114540
16805,20201227T18Z,26056,116131
16806,20201227T17Z,25582,97535
16807,20201227T16Z,25166,74022
16808,20201227T15Z,24879,54831
16809,20201227T14Z,24107,52279
16810,20201227T13Z,23583,53989
16811,20201227T12Z,23582,56109
16812,20201227T11Z,23909,64255
16813,20201227T10Z,24426,72932
16896,20201223T23Z,28643,110007
16897,20201223T22Z,28424,117496
16898,20201223T21Z,28524,119739
16899,20201223T20Z,29093,123986
16900,20201223T19Z,29852,125822
16901,20201223T18Z,30554,123807
16902,20201223T17Z,30904,107587
16903,20201223T16Z,30511,89165
16904,20201223T15Z,29383,66160
16905,20201223T14Z,27356,59985
16906,20201223T13Z,25940,61369
16907,20201223T12Z,25434,64065
16908,20201223T11Z,25612,66952
16909,20201223T10Z,26018,74612
16968,20201220T23Z,25493,105332
16969,20201220T22Z,24810,112652
16970,20201220T21Z,24674,115338
16971,20201220T20Z,24908,117610
16972,20201220T19Z,25351,119841
16973,20201220T18Z,26175,118233
16974,20201220T17Z,27043,102705
16975,20201220T16Z,27097,73224
16976,20201220T15Z,26572,51465
16977,20201220T14Z,26073,43103
16978,20201220T13Z,25510,43469
16979,20201220T12Z,25335,44074
16980,20201220T11Z,25501,46342
16981,20201220T10Z,26094,53423
17064,20201216T23Z,29195,112741
17065,20201216T22Z,28434,122005
17066,20201216T21Z,28278,127605
17067,20201216T20Z,28658,132206
17068,20201216T19Z,29654,138641
17069,20201216T18Z,30864,139101
17070,20201216T17Z,32002,121491
17071,20201216T16Z,32172,94671
17072,20201216T15Z,30522,72725
17073,20201216T14Z,27974,63243
17074,20201216T13Z,26205,64012
17075,20201216T12Z,25631,66443
17076,20201216T11Z,25728,69296
17077,20201216T10Z,26222,75994
17136,20201213T23Z,27684,94299
17137,20201213T22Z,27204,102394
17138,20201213T21Z,27030,108424
17139,20201213T20Z,26890,114099
17140,20201213T19Z,26825,120259
17141,20201213T18Z,26508,120882
17142,20201213T17Z,26251,111018
17143,20201213T16Z,25838,97744
17144,20201213T15Z,25573,82824
17145,20201213T14Z,24778,76227
17146,20201213T13Z,24323,67889
17147,20201213T12Z,24323,69787
17148,20201213T11Z,24610,76753
17149,20201213T10Z,25184,79648
17232,20201209T23Z,29770,105366
17233,20201209T22Z,29069,113194
17234,20201209T21Z,28715,119678
17235,20201209T20Z,28628,125635
17236,20201209T19Z,29241,129916
17237,20201209T18Z,30154,130213
17238,20201209T17Z,31145,116428
17239,20201209T16Z,31130,101321
17240,20201209T15Z,29627,80125
17241,20201209T14Z,27172,74691
17242,20201209T13Z,25436,71001
17243,20201209T12Z,24846,69321
17244,20201209T11Z,24921,71728
17245,20201209T10Z,25250,80854
17304,20201206T23Z,25399,101171
17305,20201206T22Z,24663,111065
17306,20201206T21Z,24207,116034
17307,20201206T20Z,23991,120206
17308,20201206T19Z,24442,122183
17309,20201206T18Z,25099,121577
17310,20201206T17Z,25825,105356
17311,20201206T16Z,26380,82624
17312,20201206T15Z,26047,64534
17313,20201206T14Z,25174,53898
17314,20201206T13Z,24660,44815
17315,20201206T12Z,24652,41842
17316,20201206T11Z,24845,43522
17317,20201206T10Z,25391,48142
17400,20201202T23Z,29174,103712
17401,20201202T22Z,28514,111258
17402,20201202T21Z,28151,118191
17403,20201202T20Z,28137,123237
17404,20201202T19Z,28645,128189
17405,20201202T18Z,29558,131402
17406,20201202T17Z,30720,114672
17407,20201202T16Z,31272,87434
17408,20201202T15Z,30211,64833
17409,20201202T14Z,27854,60978
17410,20201202T13Z,26059,61180
17411,20201202T12Z,25438,57133
17412,20201202T11Z,25495,56845
17413,20201202T10Z,25897,60391
17472,20201129T23Z,24470,96731
17473,20201129T22Z,23751,103740
17474,20201129T21Z,23327,108127
17475,20201129T20Z,23382,110159
17476,20201129T19Z,23590,113223
17477,20201129T18Z,24277,113441
17478,20201129T17Z,25285,95192
17479,20201129T16Z,26092,64766
17480,20201129T15Z,26031,36300
17481,20201129T14Z,25194,27933
17482,20201129T13Z,24614,25961
17483,20201129T12Z,24456,26592
17484,20201129T11Z,24666,28382
17485,20201129T10Z,25177,31689
17568,20201125T23Z,27827,88570
17569,20201125T22Z,27032,97219
17570,20201125T21Z,26779,102592
17571,20201125T20Z,27012,107080
17572,20201125T19Z,27655,111092
17573,20201125T18Z,28439,110072
17574,20201125T17Z,29391,97809
17575,20201125T16Z,29755,70121
17576,20201125T15Z,28932,48256
17577,20201125T14Z,27005,38916
17578,20201125T13Z,25507,37167
17579,20201125T12Z,24888,37784
17580,20201125T11Z,25059,42916
17581,20201125T10Z,25590,50430
17640,20201122T23Z,25346,87023
17641,20201122T22Z,24140,91153
17642,20201122T21Z,23655,95965
17643,20201122T20Z,23405,101656
17644,20201122T19Z,23574,105884
17645,20201122T18Z,24100,108550
17646,20201122T17Z,24630,98109
17647,20201122T16Z,25117,71119
17648,20201122T15Z,25021,49584
17649,20201122T14Z,24164,38795
17650,20201122T13Z,23635,37050
17651,20201122T12Z,23529,37995
17652,20201122T11Z,23791,38175
17653,20201122T10Z,24328,39175
17736,20201118T23Z,28907,88229
17737,20201118T22Z,28527,98100
17738,20201118T21Z,28162,100570
17739,20201118T20Z,28090,103685
17740,20201118T19Z,28287,109314
17741,20201118T18Z,28711,111553
17742,20201118T17Z,29056,97777
17743,20201118T16Z,28572,70616
17744,20201118T15Z,27419,53844
17745,20201118T14Z,25461,52173
17746,20201118T13Z,24021,52726
17747,20201118T12Z,23540,54239
17748,20201118T11Z,23689,58626
17749,20201118T10Z,24220,67604
17808,20201115T23Z,24667,97847
17809,20201115T22Z,23429,106999
17810,20201115T21Z,22897,112519
17811,20201115T20Z,22847,116777
17812,20201115T19Z,23053,118440
17813,20201115T18Z,23436,115224
17814,20201115T17Z,23748,98228
17815,20201115T16Z,24302,65063
17816,20201115T15Z,24470,41599
17817,20201115T14Z,23849,32605
17818,20201115T13Z,23287,30521
17819,20201115T12Z,23200,29742
17820,20201115T11Z,23448,31538
17821,20201115T10Z,23962,34407
17904,20201111T23Z,27873,98281
17905,20201111T22Z,27378,107683
17906,20201111T21Z,27212,113746
17907,20201111T20Z,27017,119049
17908,20201111T19Z,28407,122064
17909,20201111T18Z,27686,120704
17910,20201111T17Z,28401,107795
17911,20201111T16Z,29022,82694
17912,20201111T15Z,28741,64374
17913,20201111T14Z,26874,59268
17914,20201111T13Z,25330,55978
17915,20201111T12Z,24742,52860
17916,20201111T11Z,24851,51602
17917,20201111T10Z,25339,53160
17976,20201108T23Z,24630,88223
17977,20201108T22Z,23928,93041
17978,20201108T21Z,23415,99225
17979,20201108T20Z,23425,106404
17980,20201108T19Z,23428,110518
17981,20201108T18Z,23428,109138
17982,20201108T17Z,23426,95371
17983,20201108T16Z,23325,75108
17984,20201108T15Z,23383,56208
17985,20201108T14Z,22915,39915
17986,20201108T13Z,22422,35252
17987,20201108T12Z,22340,35586
17988,20201108T11Z,22623,32939
17989,20201108T10Z,23164,34123
18072,20201104T23Z,33246,106113
18073,20201104T22Z,31678,115047
18074,20201104T21Z,30255,120991
18075,20201104T20Z,29114,128046
18076,20201104T19Z,28562,137443
18077,20201104T18Z,28328,142306
18078,20201104T17Z,28531,132291
18079,20201104T16Z,27992,104909
18080,20201104T15Z,27290,84302
18081,20201104T14Z,25884,74993
18082,20201104T13Z,24613,69533
18083,20201104T12Z,24151,65939
18084,20201104T11Z,24297,63136
18085,20201104T10Z,24609,64818
18144,20201101T23Z,28006,97416
18145,20201101T22Z,26953,103187
18146,20201101T21Z,25693,106821
18147,20201101T20Z,24708,114360
18148,20201101T19Z,24097,120125
18149,20201101T18Z,23968,121742
18150,20201101T17Z,23782,109913
18151,20201101T16Z,23536,86615
18152,20201101T15Z,23344,69772
18153,20201101T14Z,22928,60667
18154,20201101T13Z,22519,53898
18155,20201101T12Z,22360,55254
18156,20201101T11Z,22783,54269
18157,20201101T10Z,23090,55573
18240,20201028T23Z,29421,102975
18241,20201028T22Z,28657,108802
18242,20201028T21Z,28044,112480
18243,20201028T20Z,27997,119951
18244,20201028T19Z,27794,121366
18245,20201028T18Z,27817,108347
18246,20201028T17Z,28212,83055
18247,20201028T16Z,28890,73250
18248,20201028T15Z,28583,68297
18249,20201028T14Z,27104,66475
18250,20201028T13Z,24889,68754
18251,20201028T12Z,23567,66372
18252,20201028T11Z,23151,67090
18253,20201028T10Z,23324,72473
18312,20201025T23Z,26593,89919
18313,20201025T22Z,26037,91622
18314,20201025T21Z,25713,97631
18315,20201025T20Z,25637,105813
18316,20201025T19Z,25930,104888
18317,20201025T18Z,25920,92452
18318,20201025T17Z,25668,70289
18319,20201025T16Z,25067,57946
18320,20201025T15Z,24428,50525
18321,20201025T14Z,24076,47716
18322,20201025T13Z,23407,45781
18323,20201025T12Z,23167,48889
18324,20201025T11Z,23311,49872
18325,20201025T10Z,23745,54802
18408,20201021T23Z,35952,111763
18409,20201021T22Z,35187,119707
18410,20201021T21Z,32751,126685
18411,20201021T20Z,32667,136855
18412,20201021T19Z,31192,141760
18413,20201021T18Z,31022,132934
18414,20201021T17Z,31009,104470
18415,20201021T16Z,30892,93144
18416,20201021T15Z,30373,84644
18417,20201021T14Z,28996,78473
18418,20201021T13Z,26850,75397
18419,20201021T12Z,25604,77659
18420,20201021T11Z,25338,80342
18421,20201021T10Z,25710,84655
18480,20201018T23Z,36088,106753
18481,20201018T22Z,33947,115045
18482,20201018T21Z,31381,123566
18483,20201018T20Z,29465,129218
18484,20201018T19Z,27937,134693
18485,20201018T18Z,26851,124315
18486,20201018T17Z,26252,101865
18487,20201018T16Z,25716,86039
18488,20201018T15Z,25242,75641
18489,20201018T14Z,25223,64473
18490,20201018T13Z,24949,59148
18491,20201018T12Z,24994,54823
18492,20201018T11Z,25345,53618
18493,20201018T10Z,26040,57286
18576,20201014T23Z,44944,122673
18577,20201014T22Z,43400,134631
18578,20201014T21Z,39655,147399
18579,20201014T20Z,36885,163464
18580,20201014T19Z,34800,171738
18581,20201014T18Z,33192,162442
18582,20201014T17Z,32052,137438
18583,20201014T16Z,30806,120967
18584,20201014T15Z,30269,109191
18585,20201014T14Z,28964,97868
18586,20201014T13Z,27118,87731
18587,20201014T12Z,25918,82523
18588,20201014T11Z,25608,81061
18589,20201014T10Z,26102,81768
18648,20201011T23Z,31050,103187
18649,20201011T22Z,28314,108786
18650,20201011T21Z,26824,113036
18651,20201011T20Z,26013,118168
18652,20201011T19Z,25556,117725
18653,20201011T18Z,25384,102926
18654,20201011T17Z,25359,74456
18655,20201011T16Z,24946,62236
18656,20201011T15Z,24737,53349
18657,20201011T14Z,24755,43538
18658,20201011T13Z,24305,37087
18659,20201011T12Z,24154,33638
18660,20201011T11Z,24390,33032
18661,20201011T10Z,24934,39823
18744,20201007T23Z,38847,106606
18745,20201007T22Z,37129,115246
18746,20201007T21Z,35176,119739
18747,20201007T20Z,33437,126444
18748,20201007T19Z,32140,130563
18749,20201007T18Z,31312,122081
18750,20201007T17Z,30966,101499
18751,20201007T16Z,30717,91557
18752,20201007T15Z,30084,82911
18753,20201007T14Z,29087,75579
18754,20201007T13Z,27237,68021
18755,20201007T12Z,26111,66047
18756,20201007T11Z,26039,67623
18757,20201007T10Z,26647,71841
18816,20201004T23Z,41808,117389
18817,20201004T22Z,38753,126699
18818,20201004T21Z,35777,137213
18819,20201004T20Z,32851,150796
18820,20201004T19Z,30287,161397
18821,20201004T18Z,28399,151782
18822,20201004T17Z,27175,127787
18823,20201004T16Z,26394,111123
18824,20201004T15Z,25792,94050
18825,20201004T14Z,25775,85123
18826,20201004T13Z,25468,73800
18827,20201004T12Z,25544,66172
18828,20201004T11Z,26048,63986
18829,20201004T10Z,26977,66352
18912,20200930T23Z,52105,136228
18913,20200930T22Z,49606,153567
18914,20200930T21Z,46524,166376
18915,20200930T20Z,43073,182425
18916,20200930T19Z,39437,190157
18917,20200930T18Z,36442,183995
18918,20200930T17Z,34370,164148
18919,20200930T16Z,33070,149409
18920,20200930T15Z,31855,135795
18921,20200930T14Z,30670,122909
18922,20200930T13Z,28799,111212
18923,20200930T12Z,27733,100141
18924,20200930T11Z,27704,91433
18925,20200930T10Z,28421,86572
18984,20200927T23Z,38944,116064
18985,20200927T22Z,36663,125125
18986,20200927T21Z,33806,131253
18987,20200927T20Z,31268,139913
18988,20200927T19Z,29566,138065
18989,20200927T18Z,28287,120887
18990,20200927T17Z,27537,100619
18991,20200927T16Z,27078,88591
18992,20200927T15Z,26614,77622
18993,20200927T14Z,26675,64681
18994,20200927T13Z,26329,54310
18995,20200927T12Z,26253,48244
18996,20200927T11Z,26411,47778
18997,20200927T10Z,26995,52975
19080,20200923T23Z,41688,106507
19081,20200923T22Z,39393,113254
19082,20200923T21Z,37201,119393
19083,20200923T20Z,35306,131524
19084,20200923T19Z,33704,131673
19085,20200923T18Z,32542,119373
19086,20200923T17Z,32092,102335
19087,20200923T16Z,31630,93483
19088,20200923T15Z,30689,86734
19089,20200923T14Z,29837,79995
19090,20200923T13Z,27994,75581
19091,20200923T12Z,26887,71121
19092,20200923T11Z,26742,70166
19093,20200923T10Z,27116,73361
19152,20200920T23Z,37556,112201
19153,20200920T22Z,34896,118932
19154,20200920T21Z,32556,125514
19155,20200920T20Z,30684,132368
19156,20200920T19Z,29036,131745
19157,20200920T18Z,27675,118021
19158,20200920T17Z,26726,100962
19159,20200920T16Z,26161,87807
19160,20200920T15Z,25690,73044
19161,20200920T14Z,25899,63813
19162,20200920T13Z,25707,59813
19163,20200920T12Z,25700,54542
19164,20200920T11Z,26096,50932
19165,20200920T10Z,26739,53273
19248,20200916T23Z,44808,115303
19249,20200916T22Z,42391,126676
19250,20200916T21Z,39542,138023
19251,20200916T20Z,36762,149016
19252,20200916T19Z,34614,151000
19253,20200916T18Z,33088,142404
19254,20200916T17Z,32292,125683
19255,20200916T16Z,31713,115391
19256,20200916T15Z,30723,103570
19257,20200916T14Z,29672,93116
19258,20200916T13Z,27852,83350
19259,20200916T12Z,26751,76130
19260,20200916T11Z,26597,74184
19261,20200916T10Z,27164,77756
19320,20200913T23Z,35551,104906
19321,20200913T22Z,33293,112728
19322,20200913T21Z,31251,123711
19323,20200913T20Z,29340,128697
19324,20200913T19Z,28183,128191
19325,20200913T18Z,27422,117311
19326,20200913T17Z,26989,98406
19327,20200913T16Z,26378,82181
19328,20200913T15Z,25644,69519
19329,20200913T14Z,25493,63609
19330,20200913T13Z,25218,58487
19331,20200913T12Z,25152,54443
19332,20200913T11Z,25449,55282
19333,20200913T10Z,26168,60989
19416,20200909T23Z,40703,121471
19417,20200909T22Z,39731,131856
19418,20200909T21Z,38333,138362
19419,20200909T20Z,36988,143318
19420,20200909T19Z,36168,141209
19421,20200909T18Z,35251,127155
19422,20200909T17Z,35120,113648
19423,20200909T16Z,34081,107723
19424,20200909T15Z,32231,101955
19425,20200909T14Z,30859,96618
19426,20200909T13Z,29353,91509
19427,20200909T12Z,28612,89753
19428,20200909T11Z,28491,92643
19429,20200909T10Z,29172,100446
19488,20200906T23Z,57095,162602
19489,20200906T22Z,55284,179738
19490,20200906T21Z,52446,195673
19491,20200906T20Z,48700,203094
19492,20200906T19Z,44835,201108
19493,20200906T18Z,40845,189681
19494,20200906T17Z,36877,175520
19495,20200906T16Z,33832,168378
19496,20200906T15Z,32105,158859
19497,20200906T14Z,31560,146502
19498,20200906T13Z,31775,131463
19499,20200906T12Z,32241,118370
19500,20200906T11Z,33212,104961
19501,20200906T10Z,34636,92508
19584,20200902T23Z,40881,106040
19585,20200902T22Z,38919,115762
19586,20200902T21Z,36940,120322
19587,20200902T20Z,35429,124465
19588,20200902T19Z,34100,121071
19589,20200902T18Z,33330,106597
19590,20200902T17Z,32858,96870
19591,20200902T16Z,32741,88873
19592,20200902T15Z,31660,80779
19593,20200902T14Z,30439,74581
19594,20200902T13Z,28754,71660
19595,20200902T12Z,27670,66172
19596,20200902T11Z,27619,64263
19597,20200902T10Z,28025,68026
19656,20200830T23Z,37662,108300
19657,20200830T22Z,35092,113105
19658,20200830T21Z,32779,116229
19659,20200830T20Z,30737,120657
19660,20200830T19Z,29105,117526
19661,20200830T18Z,28258,102610
19662,20200830T17Z,27678,90921
19663,20200830T16Z,27548,84154
19664,20200830T15Z,27068,70809
19665,20200830T14Z,27156,59820
19666,20200830T13Z,26971,50497
19667,20200830T12Z,26798,46052
19668,20200830T11Z,27053,48136
19669,20200830T10Z,27838,52327
19752,20200826T23Z,50009,126488
19753,20200826T22Z,48360,136442
19754,20200826T21Z,46140,146055
19755,20200826T20Z,43733,153024
19756,20200826T19Z,41095,149329
19757,20200826T18Z,38775,133569
19758,20200826T17Z,37116,123449
19759,20200826T16Z,35946,117960
19760,20200826T15Z,34392,114717
19761,20200826T14Z,33090,110095
19762,20200826T13Z,31618,105226
19763,20200826T12Z,30682,96302
19764,20200826T11Z,30823,90853
19765,20200826T10Z,31329,88706
19824,20200823T23Z,48703,139448
19825,20200823T22Z,47054,148786
19826,20200823T21Z,44780,160039
19827,20200823T20Z,42167,164260
19828,20200823T19Z,39374,163159
19829,20200823T18Z,36553,147635
19830,20200823T17Z,33601,139481
19831,20200823T16Z,31572,130558
19832,20200823T15Z,30332,120674
19833,20200823T14Z,30046,109847
19834,20200823T13Z,30284,102568
19835,20200823T12Z,30472,94607
19836,20200823T11Z,31164,88594
19837,20200823T10Z,32326,81381
19920,20200819T23Z,56881,139933
19921,20200819T22Z,56105,152010
19922,20200819T21Z,54601,170324
19923,20200819T20Z,52095,176070
19924,20200819T19Z,48935,179264
19925,20200819T18Z,45852,171906
19926,20200819T17Z,43290,166745
19927,20200819T16Z,41241,161275
19928,20200819T15Z,38581,154841
19929,20200819T14Z,36703,144078
19930,20200819T13Z,35597,135889
19931,20200819T12Z,34818,129483
19932,20200819T11Z,35134,121417
19933,20200819T10Z,35792,118787
19992,20200816T23Z,52419,147384
19993,20200816T22Z,50674,161905
19994,20200816T21Z,48430,169103
19995,20200816T20Z,45637,179462
19996,20200816T19Z,42416,173257
19997,20200816T18Z,39246,154817
19998,20200816T17Z,36330,141268
19999,20200816T16Z,33672,136136
20000,20200816T15Z,32214,128999
20001,20200816T14Z,32343,122485
20002,20200816T13Z,33059,114646
20003,20200816T12Z,33381,105778
20004,20200816T11Z,33817,95660
20005,20200816T10Z,34995,91220
20088,20200812T23Z,46185,125355
20089,20200812T22Z,43678,135955
20090,20200812T21Z,40819,148007
20091,20200812T20Z,38071,154212
20092,20200812T19Z,35766,145722
20093,20200812T18Z,34041,128022
20094,20200812T17Z,32961,112817
20095,20200812T16Z,32012,104288
20096,20200812T15Z,30918,93821
20097,20200812T14Z,29911,82183
20098,20200812T13Z,28766,74640
20099,20200812T12Z,27837,70853
20100,20200812T11Z,27898,66434
20101,20200812T10Z,28587,66821
20160,20200809T23Z,39973,108362
20161,20200809T22Z,37371,116675
20162,20200809T21Z,34678,125248
20163,20200809T20Z,32225,131908
20164,20200809T19Z,30011,120136
20165,20200809T18Z,28030,98285
20166,20200809T17Z,26782,88552
20167,20200809T16Z,26109,79621
20168,20200809T15Z,25556,69527
20169,20200809T14Z,25582,59682
20170,20200809T13Z,25992,50948
20171,20200809T12Z,25945,43541
20172,20200809T11Z,26417,37093
20173,20200809T10Z,27395,35489
20256,20200805T23Z,38778,93744
20257,20200805T22Z,37209,101149
20258,20200805T21Z,35501,107069
20259,20200805T20Z,34073,104985
20260,20200805T19Z,33079,88708
20261,20200805T18Z,32560,72480
20262,20200805T17Z,32342,62570
20263,20200805T16Z,31965,57788
20264,20200805T15Z,30967,49535
20265,20200805T14Z,29987,42596
20266,20200805T13Z,28882,37794
20267,20200805T12Z,27944,36211
20268,20200805T11Z,27789,37613
20269,20200805T10Z,28424,42833
20328,20200802T23Z,41153,107814
20329,20200802T22Z,38964,117774
20330,20200802T21Z,36572,126332
20331,20200802T20Z,34235,126036
20332,20200802T19Z,31821,111438
20333,20200802T18Z,29855,91768
20334,20200802T17Z,28454,80727
20335,20200802T16Z,27552,74593
20336,20200802T15Z,26776,66740
20337,20200802T14Z,26514,59135
20338,20200802T13Z,26968,53564
20339,20200802T12Z,27150,46870
20340,20200802T11Z,27643,40755
20341,20200802T10Z,28556,40110
20424,20200729T23Z,43199,124718
20425,20200729T22Z,40849,138199
20426,20200729T21Z,38309,148983
20427,20200729T20Z,35831,152752
20428,20200729T19Z,33971,136085
20429,20200729T18Z,32694,114961
20430,20200729T17Z,32109,101750
20431,20200729T16Z,31513,90132
20432,20200729T15Z,30447,83340
20433,20200729T14Z,29353,76135
20434,20200729T13Z,28568,68632
20435,20200729T12Z,27689,65058
20436,20200729T11Z,27700,61339
20437,20200729T10Z,28485,63745
20496,20200726T23Z,38707,110292
20497,20200726T22Z,36405,124722
20498,20200726T21Z,34085,134101
20499,20200726T20Z,31813,134462
20500,20200726T19Z,29954,118349
20501,20200726T18Z,28267,98648
20502,20200726T17Z,27361,88491
20503,20200726T16Z,26766,79215
20504,20200726T15Z,26263,71679
20505,20200726T14Z,25795,63481
20506,20200726T13Z,26453,52764
20507,20200726T12Z,26510,46567
20508,20200726T11Z,26857,40144
20509,20200726T10Z,27646,39704
20592,20200722T23Z,38909,108906
20593,20200722T22Z,37074,118126
20594,20200722T21Z,35334,122267
20595,20200722T20Z,33717,120798
20596,20200722T19Z,32815,104483
20597,20200722T18Z,32359,88407
20598,20200722T17Z,31880,79050
20599,20200722T16Z,31387,71228
20600,20200722T15Z,30323,65100
20601,20200722T14Z,29548,62631
20602,20200722T13Z,28614,58750
20603,20200722T12Z,27736,57581
20604,20200722T11Z,27674,60778
20605,20200722T10Z,28369,63390
20664,20200719T23Z,38501,105332
20665,20200719T22Z,36292,113849
20666,20200719T21Z,34176,119426
20667,20200719T20Z,32236,116668
20668,20200719T19Z,30216,101313
20669,20200719T18Z,28735,83269
20670,20200719T17Z,27573,72060
20671,20200719T16Z,26847,63733
20672,20200719T15Z,26357,56092
20673,20200719T14Z,26281,50240
20674,20200719T13Z,26707,46484
20675,20200719T12Z,26903,42767
20676,20200719T11Z,27392,39363
20677,20200719T10Z,28374,38122
20760,20200715T23Z,42023,108156
20761,20200715T22Z,40141,115250
20762,20200715T21Z,38174,124771
20763,20200715T20Z,36219,124545
20764,20200715T19Z,34676,105288
20765,20200715T18Z,33305,91621
20766,20200715T17Z,32332,85024
20767,20200715T16Z,31975,81840
20768,20200715T15Z,31472,76956
20769,20200715T14Z,30710,70774
20770,20200715T13Z,29893,65412
20771,20200715T12Z,28965,63183
20772,20200715T11Z,29003,59445
20773,20200715T10Z,29599,58811
20832,20200712T23Z,47983,132247
20833,20200712T22Z,45489,149808
20834,20200712T21Z,42716,162225
20835,20200712T20Z,39810,164761
20836,20200712T19Z,35873,149877
20837,20200712T18Z,32809,131380
20838,20200712T17Z,30544,120726
20839,20200712T16Z,28693,111573
20840,20200712T15Z,27330,98232
20841,20200712T14Z,27279,89319
20842,20200712T13Z,27977,82708
20843,20200712T12Z,28415,74323
20844,20200712T11Z,29269,61242
20845,20200712T10Z,30658,52755
20928,20200708T23Z,42730,105585
20929,20200708T22Z,40671,115786
20930,20200708T21Z,38302,123955
20931,20200708T20Z,35926,123976
20932,20200708T19Z,33999,105408
20933,20200708T18Z,32410,90810
20934,20200708T17Z,31351,82405
20935,20200708T16Z,30754,76827
20936,20200708T15Z,30057,74247
20937,20200708T14Z,29141,68955
20938,20200708T13Z,28310,61762
20939,20200708T12Z,27475,55495
20940,20200708T11Z,27503,50410
20941,20200708T10Z,28236,49140
21000,20200705T23Z,40217,99586
21001,20200705T22Z,37692,112869
21002,20200705T21Z,34884,123784
21003,20200705T20Z,32059,121825
21004,20200705T19Z,29593,105018
21005,20200705T18Z,27838,90203
21006,20200705T17Z,26216,81148
21007,20200705T16Z,25286,74174
21008,20200705T15Z,24770,64952
21009,20200705T14Z,24876,55085
21010,20200705T13Z,25124,44414
21011,20200705T12Z,25468,37138
21012,20200705T11Z,26043,31464
21013,20200705T10Z,27134,26540
21096,20200701T23Z,36611,101023
21097,20200701T22Z,35840,110763
21098,20200701T21Z,33426,116843
21099,20200701T20Z,32267,111501
21100,20200701T19Z,31599,90679
21101,20200701T18Z,31046,73425
21102,20200701T17Z,30628,64888
21103,20200701T16Z,30098,57716
21104,20200701T15Z,29321,55124
21105,20200701T14Z,28375,52009
21106,20200701T13Z,27544,51329
21107,20200701T12Z,26668,52002
21108,20200701T11Z,26616,51260
21109,20200701T10Z,27196,53914
21168,20200628T23Z,28947,88675
21169,20200628T22Z,27723,93187
21170,20200628T21Z,26982,96421
21171,20200628T20Z,26583,89706
21172,20200628T19Z,26218,72302
21173,20200628T18Z,26013,53133
21174,20200628T17Z,25830,42986
21175,20200628T16Z,25502,28671
21176,20200628T15Z,25304,18473
21177,20200628T14Z,25190,15171
21178,20200628T13Z,25605,15960
21179,20200628T12Z,25748,16500
21180,20200628T11Z,26052,20216
21181,20200628T10Z,26737,28272
21264,20200624T23Z,42925,110466
21265,20200624T22Z,40971,119051
21266,20200624T21Z,38570,127646
21267,20200624T20Z,36310,128411
21268,20200624T19Z,34579,117578
21269,20200624T18Z,33316,102858
21270,20200624T17Z,32398,94733
21271,20200624T16Z,31821,87515
21272,20200624T15Z,30643,81559
21273,20200624T14Z,29345,75786
21274,20200624T13Z,28575,66555
21275,20200624T12Z,27730,65108
21276,20200624T11Z,27750,62775
21277,20200624T10Z,28473,63518
21336,20200621T23Z,33898,97161
21337,20200621T22Z,32206,104651
21338,20200621T21Z,30486,108844
21339,20200621T20Z,28777,101280
21340,20200621T19Z,27359,83518
21341,20200621T18Z,26700,65661
21342,20200621T17Z,26240,54830
21343,20200621T16Z,25680,49304
21344,20200621T15Z,25097,43671
21345,20200621T14Z,25126,38034
21346,20200621T13Z,25397,33918
21347,20200621T12Z,25344,30512
21348,20200621T11Z,25740,29939
21349,20200621T10Z,26478,35295
21432,20200617T23Z,33132,95487
